title,creation_date,score,link,tags,is_answered
How I can SAP B1 to integrate to visual studio 2008?,1395647470,0,https://stackoverflow.com/questions/22603726/how-i-can-sap-b1-to-integrate-to-visual-studio-2008,"c#, visual-studio, integration, sapb1",True
Create UDO in SAP Business one,1395304258,0,https://stackoverflow.com/questions/22527346/create-udo-in-sap-business-one,"sdk, sapb1",False
Display All BP info in a Gridview,1394812036,0,https://stackoverflow.com/questions/22409758/display-all-bp-info-in-a-gridview,"c#, gridview, sapb1, sap-business-one-di-api",True
Need to learn how to use SQLCMD to export a query from SAP B1,1390913850,0,https://stackoverflow.com/questions/21406160/need-to-learn-how-to-use-sqlcmd-to-export-a-query-from-sap-b1,"sqlcmd, sapb1",True
Error attaching a file using the DI API in SAP Business One 9,1389867630,5,https://stackoverflow.com/questions/21159010/error-attaching-a-file-using-the-di-api-in-sap-business-one-9,"c#, attachment, sapb1, sap-business-one-di-api",False
Pivoting a table by month and year,1389136282,0,https://stackoverflow.com/questions/20983937/pivoting-a-table-by-month-and-year,"sql, sql-server, pivot, sapb1",True
SAP B1 how to load sap form to VisualStudio IDE to modify it?,1387287201,1,https://stackoverflow.com/questions/20635558/sap-b1-how-to-load-sap-form-to-visualstudio-ide-to-modify-it,"visual-studio-2010, sapb1",False
Can SAP Business One Query a View?,1386778615,0,https://stackoverflow.com/questions/20524335/can-sap-business-one-query-a-view,"sql, sapb1",True
Automated way of import MSSQL tables into SAP B1?,1383844594,2,https://stackoverflow.com/questions/19842362/automated-way-of-import-mssql-tables-into-sap-b1,"sapb1, data-import",True
Permanently add SAP Business One Studio for Microsoft Visual Studio add on to SAP Client menu,1383647722,0,https://stackoverflow.com/questions/19786897/permanently-add-sap-business-one-studio-for-microsoft-visual-studio-add-on-to-sa,"visual-studio-2010, sapb1",False
Creating a WCF/WebAPI Service for SAP B1 for Multiple Users,1380180317,-2,https://stackoverflow.com/questions/19021908/creating-a-wcf-webapi-service-for-sap-b1-for-multiple-users,"c#, .net, wcf, asp.net-web-api, sapb1",True
SAP Business One I Query inventory base on user defined field,1379017079,0,https://stackoverflow.com/questions/18773616/sap-business-one-i-query-inventory-base-on-user-defined-field,sapb1,False
Using EntityFramework with SAP Business One without losing warranty?,1377161515,0,https://stackoverflow.com/questions/18375699/using-entityframework-with-sap-business-one-without-losing-warranty,"performance, entity-framework, sapb1",True
SQL List and Sum together,1373637046,0,https://stackoverflow.com/questions/17616508/sql-list-and-sum-together,"sql, sapb1",True
Dialog box does not work for SAP Business One Add-On,1370943562,3,https://stackoverflow.com/questions/17040978/dialog-box-does-not-work-for-sap-business-one-add-on,"c#, sapb1",False
Input string was not in a correct format from null data from DataTable,1370424049,1,https://stackoverflow.com/questions/16936109/input-string-was-not-in-a-correct-format-from-null-data-from-datatable,"c#, sapb1",True
Could not find installable ISAM - Reading Excel Sheets through SAP B1,1370250044,0,https://stackoverflow.com/questions/16893200/could-not-find-installable-isam-reading-excel-sheets-through-sap-b1,"c#, excel, sapb1",True
More than one Case in same query are generating more than one row,1369081608,0,https://stackoverflow.com/questions/16657781/more-than-one-case-in-same-query-are-generating-more-than-one-row,"sql-server-2008, database-administration, sapb1",True
Select different fields than GROUP BY in SQL Server,1368211609,0,https://stackoverflow.com/questions/16488885/select-different-fields-than-group-by-in-sql-server,"sql-server, group-by, sapb1",False
Sync Data between SAP and DataModels in Django,1361865448,0,https://stackoverflow.com/questions/15084088/sync-data-between-sap-and-datamodels-in-django,"python, django, database, database-design, sapb1",True
How To activate Menu in OK and UPDATE mode,1360210949,0,https://stackoverflow.com/questions/14743509/how-to-activate-menu-in-ok-and-update-mode,"vb.net, sapb1",False
How to duplicate one whole entry in SAP business one?,1360029557,-1,https://stackoverflow.com/questions/14698954/how-to-duplicate-one-whole-entry-in-sap-business-one,sapb1,True
How to control close event for screen painter in sap business one?,1359029168,1,https://stackoverflow.com/questions/14500986/how-to-control-close-event-for-screen-painter-in-sap-business-one,"c#, vb.net, sapb1",True
SAP Webservice error creating production order,1357645116,0,https://stackoverflow.com/questions/14214133/sap-webservice-error-creating-production-order,".net, sapb1",True
Connecting to SAP B1 database and pushing entries into it through PHP,1352537592,1,https://stackoverflow.com/questions/13320639/connecting-to-sap-b1-database-and-pushing-entries-into-it-through-php,"php, sapb1",False
Is it possible to do Data Driven Testing using SAPb1 Testcomposer?,1350624140,17,https://stackoverflow.com/questions/12967833/is-it-possible-to-do-data-driven-testing-using-sapb1-testcomposer,sapb1,False
SAP Business One Automatic Row numbering for Matrix,1347605781,0,https://stackoverflow.com/questions/12419549/sap-business-one-automatic-row-numbering-for-matrix,"c#, matrix, sapb1",True
Is there an ABAP Workbench in SAP Business One 2007?,1345759755,0,https://stackoverflow.com/questions/12100707/is-there-an-abap-workbench-in-sap-business-one-2007,"abap, sapb1",True
SQL Start Ordering From Specific Month,1345537080,1,https://stackoverflow.com/questions/12050753/sql-start-ordering-from-specific-month,"sql-server-2008, sapb1",True
SQL Select from 3 tables with sum,1344842230,0,https://stackoverflow.com/questions/11929721/sql-select-from-3-tables-with-sum,"sql-server-2008, sapb1",True
Set variable from user selection in SQL Server,1341483727,1,https://stackoverflow.com/questions/11342333/set-variable-from-user-selection-in-sql-server,"sql-server, variables, set, sapb1",False
Subdivide a single column to multiple,1340088936,3,https://stackoverflow.com/questions/11095832/subdivide-a-single-column-to-multiple,sapb1,False
Custom status bar suppressed by SAP&#39;s default status bar,1334741140,0,https://stackoverflow.com/questions/10206532/custom-status-bar-suppressed-by-saps-default-status-bar,"c#, sapb1",True
C# Error : NullReferenceException was unhandled by user code,1322123035,0,https://stackoverflow.com/questions/8254006/c-error-nullreferenceexception-was-unhandled-by-user-code,"c#, sapb1",True
How to delete a universe in business objects R3 and how to export the universe from local machine to BO repository,1320290063,0,https://stackoverflow.com/questions/7989877/how-to-delete-a-universe-in-business-objects-r3-and-how-to-export-the-universe-f,"sql-server, oracle-database, business-objects, sapb1",False
Creating a Datetimepicker in screen painter in SAP Business One,1313043245,0,https://stackoverflow.com/questions/7021566/creating-a-datetimepicker-in-screen-painter-in-sap-business-one,"visual-studio, sapb1",True
Creating a database when installing an SAP Business One Add on,1311593306,0,https://stackoverflow.com/questions/6815361/creating-a-database-when-installing-an-sap-business-one-add-on,"c#, visual-studio-2010, sapb1",True
Creating sub menus (folders) under the Administration menu in SAP Business One 8.81,1305093880,2,https://stackoverflow.com/questions/5959937/creating-sub-menus-folders-under-the-administration-menu-in-sap-business-one-8,"c#, sapb1",True
Entity Framework expose several databases as a whole,1304060525,0,https://stackoverflow.com/questions/5828952/entity-framework-expose-several-databases-as-a-whole,"sql-server-2008, entity-framework-4, sapb1",True
How are unique IDs / sequence numbers generated in SAP B1?,1302714322,3,https://stackoverflow.com/questions/5652912/how-are-unique-ids-sequence-numbers-generated-in-sap-b1,"sql, sapb1",True
SAP Business one,1278331368,0,https://stackoverflow.com/questions/3179296/sap-business-one,sapb1,True
SAP Business One integration with Magento,1278327287,0,https://stackoverflow.com/questions/3178901/sap-business-one-integration-with-magento,"magento, sapb1",True
SAP Business One: Connection Error When I try to connect to UI API,1273567474,2,https://stackoverflow.com/questions/2809176/sap-business-one-connection-error-when-i-try-to-connect-to-ui-api,"user-interface, connection, sapb1",True
SAP B1 : Read from Matrix,1273512863,3,https://stackoverflow.com/questions/2804922/sap-b1-read-from-matrix,"c#, user-interface, sapb1",True
Do breakpoints introduce delay?,1271858479,2,https://stackoverflow.com/questions/2683551/do-breakpoints-introduce-delay,"c#, .net, multithreading, sapb1",True
Dynamic programming in VB,1270209993,1,https://stackoverflow.com/questions/2566532/dynamic-programming-in-vb,"vb.net, dynamic, sapb1",False
What is a platform independent way to access SBO?,1265653486,-1,https://stackoverflow.com/questions/2223865/what-is-a-platform-independent-way-to-access-sbo,"php, sapb1",False
What is the difference between Grid and Matrix in SAP B1?,1246512398,1,https://stackoverflow.com/questions/1072648/what-is-the-difference-between-grid-and-matrix-in-sap-b1,sapb1,True
Invoke method dynamically in VB.Net,1230923805,1,https://stackoverflow.com/questions/407769/invoke-method-dynamically-in-vb-net,"vb.net, reflection, dynamic, sapb1",True
"When connecting SAP Business One to SQL Server 2005, what is the",1229031502,1,https://stackoverflow.com/questions/361062/when-connecting-sap-business-one-to-sql-server-2005-what-is-the,"sql-server, sql-server-2005, database-connection, sapb1",True
